DSI,EIC,FLPDYR,MARS,XTOT,e00200,e00200p,e00200s,RECID
0,3,2019,2,5,17928,12549.6,5378.4,11960
0,0,2019,1,1,17940,17940,0,11961
0,1,2019,1,2,17940,17940,0,11962
0,2,2019,1,3,17940,17940,0,11963
0,3,2019,1,4,17940,17940,0,11964
0,0,2019,2,2,17940,12558,5382,11965
0,1,2019,2,3,17940,12558,5382,11966
0,2,2019,2,4,17940,12558,5382,11967
0,3,2019,2,5,17940,12558,5382,11968
0,0,2019,1,1,17952,17952,0,11969
0,1,2019,1,2,17952,17952,0,11970
0,2,2019,1,3,17952,17952,0,11971
0,3,2019,1,4,17952,17952,0,11972
0,0,2019,2,2,17952,12566.4,5385.6,11973
0,1,2019,2,3,17952,12566.4,5385.6,11974
0,2,2019,2,4,17952,12566.4,5385.6,11975
0,3,2019,2,5,17952,12566.4,5385.6,11976
0,0,2019,1,1,17964,17964,0,11977
0,1,2019,1,2,17964,17964,0,11978
0,2,2019,1,3,17964,17964,0,11979
0,3,2019,1,4,17964,17964,0,11980
0,0,2019,2,2,17964,12574.8,5389.200000000001,11981
0,1,2019,2,3,17964,12574.8,5389.200000000001,11982
0,2,2019,2,4,17964,12574.8,5389.200000000001,11983
0,3,2019,2,5,17964,12574.8,5389.200000000001,11984
0,0,2019,1,1,17976,17976,0,11985
0,1,2019,1,2,17976,17976,0,11986
0,2,2019,1,3,17976,17976,0,11987
0,3,2019,1,4,17976,17976,0,11988
0,0,2019,2,2,17976,12583.2,5392.799999999999,11989
0,1,2019,2,3,17976,12583.2,5392.799999999999,11990
0,2,2019,2,4,17976,12583.2,5392.799999999999,11991
0,3,2019,2,5,17976,12583.2,5392.799999999999,11992
0,0,2019,1,1,17988,17988,0,11993
0,1,2019,1,2,17988,17988,0,11994
0,2,2019,1,3,17988,17988,0,11995
0,3,2019,1,4,17988,17988,0,11996
0,0,2019,2,2,17988,12591.6,5396.4,11997
0,1,2019,2,3,17988,12591.6,5396.4,11998
0,2,2019,2,4,17988,12591.6,5396.4,11999
0,3,2019,2,5,17988,12591.6,5396.4,12000
0,0,2019,1,1,18000,18000,0,12001
0,1,2019,1,2,18000,18000,0,12002
0,2,2019,1,3,18000,18000,0,12003
0,3,2019,1,4,18000,18000,0,12004
0,0,2019,2,2,18000,12600,5400,12005
0,1,2019,2,3,18000,12600,5400,12006
0,2,2019,2,4,18000,12600,5400,12007
0,3,2019,2,5,18000,12600,5400,12008
0,0,2019,1,1,18012,18012,0,12009
0,1,2019,1,2,18012,18012,0,12010
0,2,2019,1,3,18012,18012,0,12011
0,3,2019,1,4,18012,18012,0,12012
0,0,2019,2,2,18012,12608.4,5403.6,12013
0,1,2019,2,3,18012,12608.4,5403.6,12014
0,2,2019,2,4,18012,12608.4,5403.6,12015
0,3,2019,2,5,18012,12608.4,5403.6,12016
0,0,2019,1,1,18024,18024,0,12017
0,1,2019,1,2,18024,18024,0,12018
0,2,2019,1,3,18024,18024,0,12019
0,3,2019,1,4,18024,18024,0,12020
0,0,2019,2,2,18024,12616.8,5407.200000000001,12021
0,1,2019,2,3,18024,12616.8,5407.200000000001,12022
0,2,2019,2,4,18024,12616.8,5407.200000000001,12023
0,3,2019,2,5,18024,12616.8,5407.200000000001,12024
0,0,2019,1,1,18036,18036,0,12025
0,1,2019,1,2,18036,18036,0,12026
0,2,2019,1,3,18036,18036,0,12027
0,3,2019,1,4,18036,18036,0,12028
0,0,2019,2,2,18036,12625.2,5410.799999999999,12029
0,1,2019,2,3,18036,12625.2,5410.799999999999,12030
0,2,2019,2,4,18036,12625.2,5410.799999999999,12031
0,3,2019,2,5,18036,12625.2,5410.799999999999,12032
0,0,2019,1,1,18048,18048,0,12033
0,1,2019,1,2,18048,18048,0,12034
0,2,2019,1,3,18048,18048,0,12035
0,3,2019,1,4,18048,18048,0,12036
0,0,2019,2,2,18048,12633.6,5414.4,12037
0,1,2019,2,3,18048,12633.6,5414.4,12038
0,2,2019,2,4,18048,12633.6,5414.4,12039
0,3,2019,2,5,18048,12633.6,5414.4,12040
0,0,2019,1,1,18060,18060,0,12041
0,1,2019,1,2,18060,18060,0,12042
0,2,2019,1,3,18060,18060,0,12043
0,3,2019,1,4,18060,18060,0,12044
0,0,2019,2,2,18060,12642,5418,12045
0,1,2019,2,3,18060,12642,5418,12046
0,2,2019,2,4,18060,12642,5418,12047
0,3,2019,2,5,18060,12642,5418,12048
0,0,2019,1,1,18072,18072,0,12049
0,1,2019,1,2,18072,18072,0,12050
0,2,2019,1,3,18072,18072,0,12051
0,3,2019,1,4,18072,18072,0,12052
0,0,2019,2,2,18072,12650.4,5421.6,12053
0,1,2019,2,3,18072,12650.4,5421.6,12054
0,2,2019,2,4,18072,12650.4,5421.6,12055
0,3,2019,2,5,18072,12650.4,5421.6,12056
0,0,2019,1,1,18084,18084,0,12057
0,1,2019,1,2,18084,18084,0,12058
0,2,2019,1,3,18084,18084,0,12059
0,3,2019,1,4,18084,18084,0,12060
0,0,2019,2,2,18084,12658.8,5425.200000000001,12061
0,1,2019,2,3,18084,12658.8,5425.200000000001,12062
0,2,2019,2,4,18084,12658.8,5425.200000000001,12063
0,3,2019,2,5,18084,12658.8,5425.200000000001,12064
0,0,2019,1,1,18096,18096,0,12065
0,1,2019,1,2,18096,18096,0,12066
0,2,2019,1,3,18096,18096,0,12067
0,3,2019,1,4,18096,18096,0,12068
0,0,2019,2,2,18096,12667.2,5428.799999999999,12069
0,1,2019,2,3,18096,12667.2,5428.799999999999,12070
0,2,2019,2,4,18096,12667.2,5428.799999999999,12071
0,3,2019,2,5,18096,12667.2,5428.799999999999,12072
0,0,2019,1,1,18108,18108,0,12073
0,1,2019,1,2,18108,18108,0,12074
0,2,2019,1,3,18108,18108,0,12075
0,3,2019,1,4,18108,18108,0,12076
0,0,2019,2,2,18108,12675.6,5432.4,12077
0,1,2019,2,3,18108,12675.6,5432.4,12078
0,2,2019,2,4,18108,12675.6,5432.4,12079
0,3,2019,2,5,18108,12675.6,5432.4,12080
0,0,2019,1,1,18120,18120,0,12081
0,1,2019,1,2,18120,18120,0,12082
0,2,2019,1,3,18120,18120,0,12083
0,3,2019,1,4,18120,18120,0,12084
0,0,2019,2,2,18120,12684,5436,12085
0,1,2019,2,3,18120,12684,5436,12086
0,2,2019,2,4,18120,12684,5436,12087
0,3,2019,2,5,18120,12684,5436,12088
0,0,2019,1,1,18132,18132,0,12089
0,1,2019,1,2,18132,18132,0,12090
0,2,2019,1,3,18132,18132,0,12091
0,3,2019,1,4,18132,18132,0,12092
0,0,2019,2,2,18132,12692.4,5439.6,12093
0,1,2019,2,3,18132,12692.4,5439.6,12094
0,2,2019,2,4,18132,12692.4,5439.6,12095
0,3,2019,2,5,18132,12692.4,5439.6,12096
0,0,2019,1,1,18144,18144,0,12097
0,1,2019,1,2,18144,18144,0,12098
0,2,2019,1,3,18144,18144,0,12099
0,3,2019,1,4,18144,18144,0,12100
0,0,2019,2,2,18144,12700.8,5443.200000000001,12101
0,1,2019,2,3,18144,12700.8,5443.200000000001,12102
0,2,2019,2,4,18144,12700.8,5443.200000000001,12103
0,3,2019,2,5,18144,12700.8,5443.200000000001,12104
0,0,2019,1,1,18156,18156,0,12105
0,1,2019,1,2,18156,18156,0,12106
0,2,2019,1,3,18156,18156,0,12107
0,3,2019,1,4,18156,18156,0,12108
0,0,2019,2,2,18156,12709.2,5446.799999999999,12109
0,1,2019,2,3,18156,12709.2,5446.799999999999,12110
0,2,2019,2,4,18156,12709.2,5446.799999999999,12111
0,3,2019,2,5,18156,12709.2,5446.799999999999,12112
0,0,2019,1,1,18168,18168,0,12113
0,1,2019,1,2,18168,18168,0,12114
0,2,2019,1,3,18168,18168,0,12115
0,3,2019,1,4,18168,18168,0,12116
0,0,2019,2,2,18168,12717.6,5450.4,12117
0,1,2019,2,3,18168,12717.6,5450.4,12118
0,2,2019,2,4,18168,12717.6,5450.4,12119
0,3,2019,2,5,18168,12717.6,5450.4,12120
0,0,2019,1,1,18180,18180,0,12121
0,1,2019,1,2,18180,18180,0,12122
0,2,2019,1,3,18180,18180,0,12123
0,3,2019,1,4,18180,18180,0,12124
0,0,2019,2,2,18180,12726,5454,12125
0,1,2019,2,3,18180,12726,5454,12126
0,2,2019,2,4,18180,12726,5454,12127
0,3,2019,2,5,18180,12726,5454,12128
0,0,2019,1,1,18192,18192,0,12129
0,1,2019,1,2,18192,18192,0,12130
0,2,2019,1,3,18192,18192,0,12131
0,3,2019,1,4,18192,18192,0,12132
0,0,2019,2,2,18192,12734.4,5457.6,12133
0,1,2019,2,3,18192,12734.4,5457.6,12134
0,2,2019,2,4,18192,12734.4,5457.6,12135
0,3,2019,2,5,18192,12734.4,5457.6,12136
0,0,2019,1,1,18204,18204,0,12137
0,1,2019,1,2,18204,18204,0,12138
0,2,2019,1,3,18204,18204,0,12139
0,3,2019,1,4,18204,18204,0,12140
0,0,2019,2,2,18204,12742.8,5461.200000000001,12141
0,1,2019,2,3,18204,12742.8,5461.200000000001,12142
0,2,2019,2,4,18204,12742.8,5461.200000000001,12143
0,3,2019,2,5,18204,12742.8,5461.200000000001,12144
0,0,2019,1,1,18216,18216,0,12145
0,1,2019,1,2,18216,18216,0,12146
0,2,2019,1,3,18216,18216,0,12147
0,3,2019,1,4,18216,18216,0,12148
0,0,2019,2,2,18216,12751.2,5464.799999999999,12149
0,1,2019,2,3,18216,12751.2,5464.799999999999,12150
0,2,2019,2,4,18216,12751.2,5464.799999999999,12151
0,3,2019,2,5,18216,12751.2,5464.799999999999,12152
0,0,2019,1,1,18228,18228,0,12153
0,1,2019,1,2,18228,18228,0,12154
0,2,2019,1,3,18228,18228,0,12155
0,3,2019,1,4,18228,18228,0,12156
0,0,2019,2,2,18228,12759.6,5468.4,12157
0,1,2019,2,3,18228,12759.6,5468.4,12158
0,2,2019,2,4,18228,12759.6,5468.4,12159
0,3,2019,2,5,18228,12759.6,5468.4,12160
0,0,2019,1,1,18240,18240,0,12161
0,1,2019,1,2,18240,18240,0,12162
0,2,2019,1,3,18240,18240,0,12163
0,3,2019,1,4,18240,18240,0,12164
0,0,2019,2,2,18240,12768,5472,12165
0,1,2019,2,3,18240,12768,5472,12166
0,2,2019,2,4,18240,12768,5472,12167
0,3,2019,2,5,18240,12768,5472,12168
0,0,2019,1,1,18252,18252,0,12169
0,1,2019,1,2,18252,18252,0,12170
0,2,2019,1,3,18252,18252,0,12171
0,3,2019,1,4,18252,18252,0,12172
0,0,2019,2,2,18252,12776.4,5475.6,12173
0,1,2019,2,3,18252,12776.4,5475.6,12174
0,2,2019,2,4,18252,12776.4,5475.6,12175
0,3,2019,2,5,18252,12776.4,5475.6,12176
0,0,2019,1,1,18264,18264,0,12177
0,1,2019,1,2,18264,18264,0,12178
0,2,2019,1,3,18264,18264,0,12179
0,3,2019,1,4,18264,18264,0,12180
0,0,2019,2,2,18264,12784.8,5479.200000000001,12181
0,1,2019,2,3,18264,12784.8,5479.200000000001,12182
0,2,2019,2,4,18264,12784.8,5479.200000000001,12183
0,3,2019,2,5,18264,12784.8,5479.200000000001,12184
0,0,2019,1,1,18276,18276,0,12185
0,1,2019,1,2,18276,18276,0,12186
0,2,2019,1,3,18276,18276,0,12187
0,3,2019,1,4,18276,18276,0,12188
0,0,2019,2,2,18276,12793.2,5482.799999999999,12189
0,1,2019,2,3,18276,12793.2,5482.799999999999,12190
0,2,2019,2,4,18276,12793.2,5482.799999999999,12191
0,3,2019,2,5,18276,12793.2,5482.799999999999,12192
0,0,2019,1,1,18288,18288,0,12193
0,1,2019,1,2,18288,18288,0,12194
0,2,2019,1,3,18288,18288,0,12195
0,3,2019,1,4,18288,18288,0,12196
0,0,2019,2,2,18288,12801.6,5486.4,12197
0,1,2019,2,3,18288,12801.6,5486.4,12198
0,2,2019,2,4,18288,12801.6,5486.4,12199
0,3,2019,2,5,18288,12801.6,5486.4,12200
0,0,2019,1,1,18300,18300,0,12201
0,1,2019,1,2,18300,18300,0,12202
0,2,2019,1,3,18300,18300,0,12203
0,3,2019,1,4,18300,18300,0,12204
0,0,2019,2,2,18300,12810,5490,12205
0,1,2019,2,3,18300,12810,5490,12206
0,2,2019,2,4,18300,12810,5490,12207
0,3,2019,2,5,18300,12810,5490,12208
0,0,2019,1,1,18312,18312,0,12209
0,1,2019,1,2,18312,18312,0,12210
0,2,2019,1,3,18312,18312,0,12211
0,3,2019,1,4,18312,18312,0,12212
0,0,2019,2,2,18312,12818.4,5493.6,12213
0,1,2019,2,3,18312,12818.4,5493.6,12214
0,2,2019,2,4,18312,12818.4,5493.6,12215
0,3,2019,2,5,18312,12818.4,5493.6,12216
0,0,2019,1,1,18324,18324,0,12217
0,1,2019,1,2,18324,18324,0,12218
0,2,2019,1,3,18324,18324,0,12219
0,3,2019,1,4,18324,18324,0,12220
0,0,2019,2,2,18324,12826.8,5497.200000000001,12221
0,1,2019,2,3,18324,12826.8,5497.200000000001,12222
0,2,2019,2,4,18324,12826.8,5497.200000000001,12223
0,3,2019,2,5,18324,12826.8,5497.200000000001,12224
0,0,2019,1,1,18336,18336,0,12225
0,1,2019,1,2,18336,18336,0,12226
0,2,2019,1,3,18336,18336,0,12227
0,3,2019,1,4,18336,18336,0,12228
0,0,2019,2,2,18336,12835.2,5500.799999999999,12229
0,1,2019,2,3,18336,12835.2,5500.799999999999,12230
0,2,2019,2,4,18336,12835.2,5500.799999999999,12231
0,3,2019,2,5,18336,12835.2,5500.799999999999,12232
0,0,2019,1,1,18348,18348,0,12233
0,1,2019,1,2,18348,18348,0,12234
0,2,2019,1,3,18348,18348,0,12235
0,3,2019,1,4,18348,18348,0,12236
0,0,2019,2,2,18348,12843.6,5504.4,12237
0,1,2019,2,3,18348,12843.6,5504.4,12238
0,2,2019,2,4,18348,12843.6,5504.4,12239
0,3,2019,2,5,18348,12843.6,5504.4,12240
0,0,2019,1,1,18360,18360,0,12241
0,1,2019,1,2,18360,18360,0,12242
0,2,2019,1,3,18360,18360,0,12243
0,3,2019,1,4,18360,18360,0,12244
0,0,2019,2,2,18360,12852,5508,12245
0,1,2019,2,3,18360,12852,5508,12246
0,2,2019,2,4,18360,12852,5508,12247
0,3,2019,2,5,18360,12852,5508,12248
0,0,2019,1,1,18372,18372,0,12249
0,1,2019,1,2,18372,18372,0,12250
0,2,2019,1,3,18372,18372,0,12251
0,3,2019,1,4,18372,18372,0,12252
0,0,2019,2,2,18372,12860.4,5511.6,12253
0,1,2019,2,3,18372,12860.4,5511.6,12254
0,2,2019,2,4,18372,12860.4,5511.6,12255
0,3,2019,2,5,18372,12860.4,5511.6,12256
0,0,2019,1,1,18384,18384,0,12257
0,1,2019,1,2,18384,18384,0,12258
0,2,2019,1,3,18384,18384,0,12259
0,3,2019,1,4,18384,18384,0,12260
0,0,2019,2,2,18384,12868.8,5515.200000000001,12261
0,1,2019,2,3,18384,12868.8,5515.200000000001,12262
0,2,2019,2,4,18384,12868.8,5515.200000000001,12263
0,3,2019,2,5,18384,12868.8,5515.200000000001,12264
0,0,2019,1,1,18396,18396,0,12265
0,1,2019,1,2,18396,18396,0,12266
0,2,2019,1,3,18396,18396,0,12267
0,3,2019,1,4,18396,18396,0,12268
0,0,2019,2,2,18396,12877.2,5518.799999999999,12269
0,1,2019,2,3,18396,12877.2,5518.799999999999,12270
0,2,2019,2,4,18396,12877.2,5518.799999999999,12271
0,3,2019,2,5,18396,12877.2,5518.799999999999,12272
0,0,2019,1,1,18408,18408,0,12273
0,1,2019,1,2,18408,18408,0,12274
0,2,2019,1,3,18408,18408,0,12275
0,3,2019,1,4,18408,18408,0,12276
0,0,2019,2,2,18408,12885.6,5522.4,12277
0,1,2019,2,3,18408,12885.6,5522.4,12278
0,2,2019,2,4,18408,12885.6,5522.4,12279
0,3,2019,2,5,18408,12885.6,5522.4,12280
0,0,2019,1,1,18420,18420,0,12281
0,1,2019,1,2,18420,18420,0,12282
0,2,2019,1,3,18420,18420,0,12283
0,3,2019,1,4,18420,18420,0,12284
0,0,2019,2,2,18420,12894,5526,12285
0,1,2019,2,3,18420,12894,5526,12286
0,2,2019,2,4,18420,12894,5526,12287
0,3,2019,2,5,18420,12894,5526,12288
0,0,2019,1,1,18432,18432,0,12289
0,1,2019,1,2,18432,18432,0,12290
0,2,2019,1,3,18432,18432,0,12291
0,3,2019,1,4,18432,18432,0,12292
0,0,2019,2,2,18432,12902.4,5529.6,12293
0,1,2019,2,3,18432,12902.4,5529.6,12294
0,2,2019,2,4,18432,12902.4,5529.6,12295
0,3,2019,2,5,18432,12902.4,5529.6,12296
0,0,2019,1,1,18444,18444,0,12297
0,1,2019,1,2,18444,18444,0,12298
0,2,2019,1,3,18444,18444,0,12299
0,3,2019,1,4,18444,18444,0,12300
0,0,2019,2,2,18444,12910.8,5533.200000000001,12301
0,1,2019,2,3,18444,12910.8,5533.200000000001,12302
0,2,2019,2,4,18444,12910.8,5533.200000000001,12303
0,3,2019,2,5,18444,12910.8,5533.200000000001,12304
0,0,2019,1,1,18456,18456,0,12305
0,1,2019,1,2,18456,18456,0,12306
0,2,2019,1,3,18456,18456,0,12307
0,3,2019,1,4,18456,18456,0,12308
0,0,2019,2,2,18456,12919.2,5536.799999999999,12309
0,1,2019,2,3,18456,12919.2,5536.799999999999,12310
0,2,2019,2,4,18456,12919.2,5536.799999999999,12311
0,3,2019,2,5,18456,12919.2,5536.799999999999,12312
0,0,2019,1,1,18468,18468,0,12313
0,1,2019,1,2,18468,18468,0,12314
0,2,2019,1,3,18468,18468,0,12315
0,3,2019,1,4,18468,18468,0,12316
0,0,2019,2,2,18468,12927.6,5540.4,12317
0,1,2019,2,3,18468,12927.6,5540.4,12318
0,2,2019,2,4,18468,12927.6,5540.4,12319
0,3,2019,2,5,18468,12927.6,5540.4,12320
0,0,2019,1,1,18480,18480,0,12321
0,1,2019,1,2,18480,18480,0,12322
0,2,2019,1,3,18480,18480,0,12323
0,3,2019,1,4,18480,18480,0,12324
0,0,2019,2,2,18480,12936,5544,12325
0,1,2019,2,3,18480,12936,5544,12326
0,2,2019,2,4,18480,12936,5544,12327
0,3,2019,2,5,18480,12936,5544,12328
0,0,2019,1,1,18492,18492,0,12329
0,1,2019,1,2,18492,18492,0,12330
0,2,2019,1,3,18492,18492,0,12331
0,3,2019,1,4,18492,18492,0,12332
0,0,2019,2,2,18492,12944.4,5547.6,12333
0,1,2019,2,3,18492,12944.4,5547.6,12334
0,2,2019,2,4,18492,12944.4,5547.6,12335
0,3,2019,2,5,18492,12944.4,5547.6,12336
0,0,2019,1,1,18504,18504,0,12337
0,1,2019,1,2,18504,18504,0,12338
0,2,2019,1,3,18504,18504,0,12339
0,3,2019,1,4,18504,18504,0,12340
0,0,2019,2,2,18504,12952.8,5551.200000000001,12341
0,1,2019,2,3,18504,12952.8,5551.200000000001,12342
0,2,2019,2,4,18504,12952.8,5551.200000000001,12343
0,3,2019,2,5,18504,12952.8,5551.200000000001,12344
0,0,2019,1,1,18516,18516,0,12345
0,1,2019,1,2,18516,18516,0,12346
0,2,2019,1,3,18516,18516,0,12347
0,3,2019,1,4,18516,18516,0,12348
0,0,2019,2,2,18516,12961.2,5554.799999999999,12349
0,1,2019,2,3,18516,12961.2,5554.799999999999,12350
0,2,2019,2,4,18516,12961.2,5554.799999999999,12351
0,3,2019,2,5,18516,12961.2,5554.799999999999,12352
0,0,2019,1,1,18528,18528,0,12353
0,1,2019,1,2,18528,18528,0,12354
0,2,2019,1,3,18528,18528,0,12355
0,3,2019,1,4,18528,18528,0,12356
0,0,2019,2,2,18528,12969.6,5558.4,12357
0,1,2019,2,3,18528,12969.6,5558.4,12358
0,2,2019,2,4,18528,12969.6,5558.4,12359
0,3,2019,2,5,18528,12969.6,5558.4,12360
0,0,2019,1,1,18540,18540,0,12361
0,1,2019,1,2,18540,18540,0,12362
0,2,2019,1,3,18540,18540,0,12363
0,3,2019,1,4,18540,18540,0,12364
0,0,2019,2,2,18540,12978,5562,12365
0,1,2019,2,3,18540,12978,5562,12366
0,2,2019,2,4,18540,12978,5562,12367
0,3,2019,2,5,18540,12978,5562,12368
0,0,2019,1,1,18552,18552,0,12369
0,1,2019,1,2,18552,18552,0,12370
0,2,2019,1,3,18552,18552,0,12371
0,3,2019,1,4,18552,18552,0,12372
0,0,2019,2,2,18552,12986.4,5565.6,12373
0,1,2019,2,3,18552,12986.4,5565.6,12374
0,2,2019,2,4,18552,12986.4,5565.6,12375
0,3,2019,2,5,18552,12986.4,5565.6,12376
0,0,2019,1,1,18564,18564,0,12377
0,1,2019,1,2,18564,18564,0,12378
0,2,2019,1,3,18564,18564,0,12379
0,3,2019,1,4,18564,18564,0,12380
0,0,2019,2,2,18564,12994.8,5569.200000000001,12381
0,1,2019,2,3,18564,12994.8,5569.200000000001,12382
0,2,2019,2,4,18564,12994.8,5569.200000000001,12383
0,3,2019,2,5,18564,12994.8,5569.200000000001,12384
0,0,2019,1,1,18576,18576,0,12385
0,1,2019,1,2,18576,18576,0,12386
0,2,2019,1,3,18576,18576,0,12387
0,3,2019,1,4,18576,18576,0,12388
0,0,2019,2,2,18576,13003.2,5572.799999999999,12389
0,1,2019,2,3,18576,13003.2,5572.799999999999,12390
0,2,2019,2,4,18576,13003.2,5572.799999999999,12391
0,3,2019,2,5,18576,13003.2,5572.799999999999,12392
0,0,2019,1,1,18588,18588,0,12393
0,1,2019,1,2,18588,18588,0,12394
0,2,2019,1,3,18588,18588,0,12395
0,3,2019,1,4,18588,18588,0,12396
0,0,2019,2,2,18588,13011.6,5576.4,12397
0,1,2019,2,3,18588,13011.6,5576.4,12398
0,2,2019,2,4,18588,13011.6,5576.4,12399
0,3,2019,2,5,18588,13011.6,5576.4,12400
0,0,2019,1,1,18600,18600,0,12401
0,1,2019,1,2,18600,18600,0,12402
0,2,2019,1,3,18600,18600,0,12403
0,3,2019,1,4,18600,18600,0,12404
0,0,2019,2,2,18600,13020,5580,12405
0,1,2019,2,3,18600,13020,5580,12406
0,2,2019,2,4,18600,13020,5580,12407
0,3,2019,2,5,18600,13020,5580,12408
0,0,2019,1,1,18612,18612,0,12409
0,1,2019,1,2,18612,18612,0,12410
0,2,2019,1,3,18612,18612,0,12411
0,3,2019,1,4,18612,18612,0,12412
0,0,2019,2,2,18612,13028.4,5583.6,12413
0,1,2019,2,3,18612,13028.4,5583.6,12414
0,2,2019,2,4,18612,13028.4,5583.6,12415
0,3,2019,2,5,18612,13028.4,5583.6,12416
0,0,2019,1,1,18624,18624,0,12417
0,1,2019,1,2,18624,18624,0,12418
0,2,2019,1,3,18624,18624,0,12419
0,3,2019,1,4,18624,18624,0,12420
0,0,2019,2,2,18624,13036.8,5587.200000000001,12421
0,1,2019,2,3,18624,13036.8,5587.200000000001,12422
0,2,2019,2,4,18624,13036.8,5587.200000000001,12423
0,3,2019,2,5,18624,13036.8,5587.200000000001,12424
0,0,2019,1,1,18636,18636,0,12425
0,1,2019,1,2,18636,18636,0,12426
0,2,2019,1,3,18636,18636,0,12427
0,3,2019,1,4,18636,18636,0,12428
0,0,2019,2,2,18636,13045.2,5590.799999999999,12429
0,1,2019,2,3,18636,13045.2,5590.799999999999,12430
0,2,2019,2,4,18636,13045.2,5590.799999999999,12431
0,3,2019,2,5,18636,13045.2,5590.799999999999,12432
0,0,2019,1,1,18648,18648,0,12433
0,1,2019,1,2,18648,18648,0,12434
0,2,2019,1,3,18648,18648,0,12435
0,3,2019,1,4,18648,18648,0,12436
0,0,2019,2,2,18648,13053.6,5594.4,12437
0,1,2019,2,3,18648,13053.6,5594.4,12438
0,2,2019,2,4,18648,13053.6,5594.4,12439
0,3,2019,2,5,18648,13053.6,5594.4,12440
0,0,2019,1,1,18660,18660,0,12441
0,1,2019,1,2,18660,18660,0,12442
0,2,2019,1,3,18660,18660,0,12443
0,3,2019,1,4,18660,18660,0,12444
0,0,2019,2,2,18660,13062,5598,12445
0,1,2019,2,3,18660,13062,5598,12446
0,2,2019,2,4,18660,13062,5598,12447
0,3,2019,2,5,18660,13062,5598,12448
0,0,2019,1,1,18672,18672,0,12449
0,1,2019,1,2,18672,18672,0,12450
0,2,2019,1,3,18672,18672,0,12451
0,3,2019,1,4,18672,18672,0,12452
0,0,2019,2,2,18672,13070.4,5601.6,12453
0,1,2019,2,3,18672,13070.4,5601.6,12454
0,2,2019,2,4,18672,13070.4,5601.6,12455
0,3,2019,2,5,18672,13070.4,5601.6,12456
0,0,2019,1,1,18684,18684,0,12457
0,1,2019,1,2,18684,18684,0,12458
0,2,2019,1,3,18684,18684,0,12459
0,3,2019,1,4,18684,18684,0,12460
0,0,2019,2,2,18684,13078.8,5605.200000000001,12461
0,1,2019,2,3,18684,13078.8,5605.200000000001,12462
0,2,2019,2,4,18684,13078.8,5605.200000000001,12463
0,3,2019,2,5,18684,13078.8,5605.200000000001,12464
0,0,2019,1,1,18696,18696,0,12465
0,1,2019,1,2,18696,18696,0,12466
0,2,2019,1,3,18696,18696,0,12467
0,3,2019,1,4,18696,18696,0,12468
0,0,2019,2,2,18696,13087.2,5608.799999999999,12469
0,1,2019,2,3,18696,13087.2,5608.799999999999,12470
0,2,2019,2,4,18696,13087.2,5608.799999999999,12471
0,3,2019,2,5,18696,13087.2,5608.799999999999,12472
0,0,2019,1,1,18708,18708,0,12473
0,1,2019,1,2,18708,18708,0,12474
0,2,2019,1,3,18708,18708,0,12475
0,3,2019,1,4,18708,18708,0,12476
0,0,2019,2,2,18708,13095.6,5612.4,12477
0,1,2019,2,3,18708,13095.6,5612.4,12478
0,2,2019,2,4,18708,13095.6,5612.4,12479
0,3,2019,2,5,18708,13095.6,5612.4,12480
0,0,2019,1,1,18720,18720,0,12481
0,1,2019,1,2,18720,18720,0,12482
0,2,2019,1,3,18720,18720,0,12483
0,3,2019,1,4,18720,18720,0,12484
0,0,2019,2,2,18720,13104,5616,12485
0,1,2019,2,3,18720,13104,5616,12486
0,2,2019,2,4,18720,13104,5616,12487
0,3,2019,2,5,18720,13104,5616,12488
0,0,2019,1,1,18732,18732,0,12489
0,1,2019,1,2,18732,18732,0,12490
0,2,2019,1,3,18732,18732,0,12491
0,3,2019,1,4,18732,18732,0,12492
0,0,2019,2,2,18732,13112.4,5619.6,12493
0,1,2019,2,3,18732,13112.4,5619.6,12494
0,2,2019,2,4,18732,13112.4,5619.6,12495
0,3,2019,2,5,18732,13112.4,5619.6,12496
0,0,2019,1,1,18744,18744,0,12497
0,1,2019,1,2,18744,18744,0,12498
0,2,2019,1,3,18744,18744,0,12499
0,3,2019,1,4,18744,18744,0,12500
0,0,2019,2,2,18744,13120.8,5623.200000000001,12501
0,1,2019,2,3,18744,13120.8,5623.200000000001,12502
0,2,2019,2,4,18744,13120.8,5623.200000000001,12503
0,3,2019,2,5,18744,13120.8,5623.200000000001,12504
0,0,2019,1,1,18756,18756,0,12505
0,1,2019,1,2,18756,18756,0,12506
0,2,2019,1,3,18756,18756,0,12507
0,3,2019,1,4,18756,18756,0,12508
0,0,2019,2,2,18756,13129.2,5626.799999999999,12509
0,1,2019,2,3,18756,13129.2,5626.799999999999,12510
0,2,2019,2,4,18756,13129.2,5626.799999999999,12511
0,3,2019,2,5,18756,13129.2,5626.799999999999,12512
0,0,2019,1,1,18768,18768,0,12513
0,1,2019,1,2,18768,18768,0,12514
0,2,2019,1,3,18768,18768,0,12515
0,3,2019,1,4,18768,18768,0,12516
0,0,2019,2,2,18768,13137.6,5630.4,12517
0,1,2019,2,3,18768,13137.6,5630.4,12518
0,2,2019,2,4,18768,13137.6,5630.4,12519
0,3,2019,2,5,18768,13137.6,5630.4,12520
0,0,2019,1,1,18780,18780,0,12521
0,1,2019,1,2,18780,18780,0,12522
0,2,2019,1,3,18780,18780,0,12523
0,3,2019,1,4,18780,18780,0,12524
